2.497244839729540068e-22 2.887489407050326029e-21 1.000000000000000000e+00
4.458278329204032882e-22 4.706637894484337285e-21 1.000000000000000000e+00
2.507414754750034616e-19 1.651312030573031751e-18 1.000000000000000000e+00
9.765737325192897487e-17 4.998119075598972047e-16 1.000000000000000000e+00
9.727367394426767724e-17 6.076074909494068050e-16 1.000000000000000000e+00
2.392855474413754095e-20 2.444663282518113400e-19 1.000000000000000000e+00
3.537513822178315805e-22 4.567471622667609423e-21 1.000000000000000000e+00
5.723775304246821788e-23 8.186152239530103464e-22 1.000000000000000000e+00
2.029526608938458560e-21 2.258227629194200720e-20 1.000000000000000000e+00
1.918204444288583422e-16 1.037382955721615017e-15 1.000000000000000000e+00
1.814797201404871885e-08 3.282013949501561001e-08 1.000000000000000000e+00
8.525189514330122620e-06 1.062743012880673632e-05 9.999847412109375000e-01
1.653793219702492934e-06 2.238499973827856593e-06 1.000000000000000000e+00
4.006146542973043623e-13 1.325443877916998581e-12 1.000000000000000000e+00
2.834335609683868157e-18 1.789907176182057230e-17 1.000000000000000000e+00
1.377387965401222994e-18 8.679098278622811833e-18 1.000000000000000000e+00
3.791265261801624042e-13 1.119051791335923252e-12 1.000000000000000000e+00
5.108675850351573899e-06 6.484137429652037099e-06 9.999847412109375000e-01
2.657374716363847256e-04 2.525066665839403868e-04 9.994813203811645508e-01
2.997228511958383024e-05 4.124700717511586845e-05 9.999237060546875000e-01
1.882253002349898452e-07 3.797443071107409196e-07 1.000000000000000000e+00
3.182698327108823833e-09 8.109465987615749327e-09 1.000000000000000000e+00
4.976576442605740169e-11 1.565203522346791942e-10 1.000000000000000000e+00
1.150582016815060449e-12 4.426070621121880322e-12 1.000000000000000000e+00
2.038231305197431287e-14 9.431303258982878801e-14 1.000000000000000000e+00
4.460094864810473184e-16 2.089122061108006356e-15 1.000000000000000000e+00
2.378841221228888969e-11 4.920173990452525459e-11 1.000000000000000000e+00
5.210554904211406324e-11 1.080749240101042119e-10 1.000000000000000000e+00
1.107493194374420398e-10 2.254675612878287438e-10 1.000000000000000000e+00
7.711729033132996847e-10 1.440696673071784062e-09 1.000000000000000000e+00
2.096603282097930787e-07 2.908891758579557063e-07 1.000000000000000000e+00
1.356120083073619753e-05 1.524052186141489074e-05 9.999694824218750000e-01
2.186573977436268024e-10 4.734052594379534185e-10 1.000000000000000000e+00
5.368485502335335752e-15 2.332711118453040244e-14 1.000000000000000000e+00
1.680985842578664505e-19 1.352850789903179688e-18 1.000000000000000000e+00
4.349158544955048456e-22 4.953406712282932656e-21 1.000000000000000000e+00
4.294490105569997832e-22 5.055267461590945749e-21 1.000000000000000000e+00
2.616793299512318956e-20 2.492841900308381651e-19 1.000000000000000000e+00
6.294522059612991938e-15 2.723971561009209952e-14 1.000000000000000000e+00
4.729817817406001268e-07 6.591899932573141996e-07 1.000000000000000000e+00
5.052273976957621926e-08 8.092628434042126173e-08 1.000000000000000000e+00
1.122810958792408442e-11 2.881936009280217093e-11 1.000000000000000000e+00
3.664062512464183116e-15 1.515470861052515411e-14 1.000000000000000000e+00
8.729274061963543429e-17 4.312857774567218326e-16 1.000000000000000000e+00
4.497781345867287134e-18 2.501207725850286236e-17 1.000000000000000000e+00
3.568749570900298885e-18 1.921872924130807095e-17 1.000000000000000000e+00
1.036418666444660630e-06 1.583777702762745321e-06 1.000000000000000000e+00
1.217455883306683972e-05 1.600315590621903539e-05 9.999694824218750000e-01
2.694064278330188245e-07 4.603924708135309629e-07 1.000000000000000000e+00
3.914751856015641351e-11 1.153175749335488831e-10 1.000000000000000000e+00
1.492879775355504535e-08 3.183610530754776846e-08 1.000000000000000000e+00
8.097021236608270556e-06 1.160251940746093169e-05 9.999847412109375000e-01
5.171385710127651691e-04 5.261807818897068501e-04 9.989629387855529785e-01
1.649271434871479869e-04 1.602534030098468065e-04 9.996796250343322754e-01
2.364687816225341521e-06 2.620827899590949528e-06 1.000000000000000000e+00
8.988804012233231333e-08 1.150405068983673118e-07 1.000000000000000000e+00
1.278311856367508881e-08 1.704219876330625993e-08 1.000000000000000000e+00
3.247513091775289240e-10 4.961849819906660741e-10 1.000000000000000000e+00
4.839239425846741938e-11 8.526370581796172132e-11 1.000000000000000000e+00
2.193379213064755584e-13 5.529573652261754457e-13 1.000000000000000000e+00
1.196026297511714690e-15 4.458379093696691192e-15 1.000000000000000000e+00
2.165228183177042055e-15 8.564820232973956865e-15 1.000000000000000000e+00
1.540655103493548950e-10 3.688909455679123539e-10 1.000000000000000000e+00
5.599322321359068155e-06 7.409978024952579290e-06 9.999847412109375000e-01
1.019142762946983701e-17 6.449540470965757629e-17 1.000000000000000000e+00
1.029868009185617741e-22 1.216740271903239028e-21 1.000000000000000000e+00
3.592587341638197419e-24 5.366497675917328834e-23 1.000000000000000000e+00
6.803652287702310487e-26 1.289487714284757165e-24 1.000000000000000000e+00
4.722038178479379139e-26 9.214849894676735311e-25 1.000000000000000000e+00
5.469475258010136969e-26 1.068549862837697946e-24 1.000000000000000000e+00
8.319236510716206524e-26 1.624379185896546659e-24 1.000000000000000000e+00
1.639319126757687944e-24 2.935980308241027119e-23 1.000000000000000000e+00
6.715801638340451708e-18 6.008422917392459116e-17 1.000000000000000000e+00
2.019844846934404359e-10 6.770774496622777860e-10 1.000000000000000000e+00
6.386422501947208730e-10 1.834487228791203961e-09 1.000000000000000000e+00
3.593710324910515282e-17 1.942563656013739006e-16 1.000000000000000000e+00
7.218634155462471636e-22 8.455651863431588827e-21 1.000000000000000000e+00
1.890642736704025336e-23 2.943551290338359048e-22 1.000000000000000000e+00
2.235341504583226124e-22 3.336945949647648037e-21 1.000000000000000000e+00
7.741566888680873754e-15 4.929766650777454851e-14 1.000000000000000000e+00
9.858924750005826354e-05 1.227524771820753813e-04 9.997711181640625000e-01
5.566318286582827568e-04 5.606380873359739780e-04 9.988867044448852539e-01
5.855031777173280716e-04 5.707195377908647060e-04 9.988409876823425293e-01
1.658432011026889086e-04 1.751145609887316823e-04 9.996643662452697754e-01
8.363331289729103446e-05 9.871720249066129327e-05 9.998168945312500000e-01
4.476417379919439554e-04 4.641474806703627110e-04 9.990848898887634277e-01
4.726452170871198177e-04 4.890345735475420952e-04 9.990391731262207031e-01
3.835197712760418653e-04 3.639245987869799137e-04 9.992526173591613770e-01
6.762240900570759550e-07 7.882131285441573709e-07 1.000000000000000000e+00
6.512789321109742693e-15 2.128402367003977280e-14 1.000000000000000000e+00
8.631111896314431199e-21 6.947769138289616088e-20 1.000000000000000000e+00
5.878874666771954317e-24 7.421484120550409648e-23 1.000000000000000000e+00
7.941152118878495072e-25 1.134238014592612142e-23 1.000000000000000000e+00
2.042813492561570120e-24 2.731628099554058629e-23 1.000000000000000000e+00
9.340893648350841654e-22 8.902104019805045750e-21 1.000000000000000000e+00
6.954866827710076346e-15 3.060354432978668049e-14 1.000000000000000000e+00
1.062162937159882858e-06 1.682042579886910971e-06 1.000000000000000000e+00
7.386408924503484741e-07 1.188822011499723885e-06 1.000000000000000000e+00
1.675160227546101943e-12 6.135621091057918974e-12 1.000000000000000000e+00
4.773929803103827552e-18 3.567376533801522114e-17 1.000000000000000000e+00
6.734603143471052319e-19 5.302108198866393483e-18 1.000000000000000000e+00
1.802569822435141488e-17 1.142026597165493357e-16 1.000000000000000000e+00
7.438608783843017602e-14 3.159996407337689606e-13 1.000000000000000000e+00
1.625616096134763211e-05 2.278293140989262611e-05 9.999542236328125000e-01
2.886421270886785351e-06 3.374001835254603066e-06 1.000000000000000000e+00
7.005853674968420819e-09 1.166227292515031877e-08 1.000000000000000000e+00
5.578520978488654691e-11 1.347417455388466578e-10 1.000000000000000000e+00
1.715592186542214126e-12 5.245593022451533471e-12 1.000000000000000000e+00
6.471042777143887204e-13 2.271923534719055837e-12 1.000000000000000000e+00
6.757011400057577610e-13 2.447966308827265181e-12 1.000000000000000000e+00
4.012998971753695132e-13 1.467670061004733295e-12 1.000000000000000000e+00
1.008584118999955592e-10 2.402764653908207038e-10 1.000000000000000000e+00
5.839940797613962786e-08 9.183451510352824698e-08 1.000000000000000000e+00
5.793533055111765862e-04 5.497020902112126350e-04 9.988715052604675293e-01
4.900130443274974823e-04 4.979803343303501606e-04 9.990086555480957031e-01
2.133077107958555874e-13 8.899424166347591481e-13 1.000000000000000000e+00
4.658363572543431502e-18 3.877909069304544276e-17 1.000000000000000000e+00
3.041680010748860287e-18 2.491912697307027864e-17 1.000000000000000000e+00
1.071460414678635604e-16 6.677540829240729940e-16 1.000000000000000000e+00
1.166005226399535744e-15 5.966448834965982703e-15 1.000000000000000000e+00
1.481170615225010202e-17 8.178151413088042871e-17 1.000000000000000000e+00
8.852362838450619222e-20 5.765951381716728858e-19 1.000000000000000000e+00
3.718771793387915360e-21 2.996828507252736380e-20 1.000000000000000000e+00
1.925146013862672473e-24 2.784527218592007150e-23 1.000000000000000000e+00
3.283150094158980889e-25 5.932310921200267825e-24 1.000000000000000000e+00
1.708340136951070392e-23 2.800625092877181623e-22 1.000000000000000000e+00
6.223359512991707954e-19 6.094035200893023672e-18 1.000000000000000000e+00
2.052306112868777094e-14 1.146170154229728122e-13 1.000000000000000000e+00
3.480884747109058708e-10 1.118187209492305101e-09 1.000000000000000000e+00
8.804296385278576054e-07 1.669411176408175379e-06 1.000000000000000000e+00
5.648714723065495491e-04 5.558509728871285915e-04 9.988867044448852539e-01
8.516116167811560445e-07 8.798924113762041088e-07 1.000000000000000000e+00
7.545701260006087985e-13 1.694466832471985818e-12 1.000000000000000000e+00
1.088141413357635090e-18 5.932645645939027548e-18 1.000000000000000000e+00
6.087331381857660149e-22 5.469217639901534170e-21 1.000000000000000000e+00
1.259992871626008445e-22 1.421688909921652537e-21 1.000000000000000000e+00
2.096021711599100114e-20 2.274161195743503416e-19 1.000000000000000000e+00
5.605692776286530510e-13 2.262099361993730184e-12 1.000000000000000000e+00
9.530450040262650191e-11 2.642506768957275654e-10 1.000000000000000000e+00
2.011104172083832964e-09 4.850444046411439558e-09 1.000000000000000000e+00
5.039245820626092609e-07 8.838755434226186480e-07 1.000000000000000000e+00
5.959609188721515238e-05 7.428519893437623978e-05 9.998626708984375000e-01
1.971782185137271881e-04 2.234765124740079045e-04 9.995728731155395508e-01
5.104512092657387257e-04 5.257393931970000267e-04 9.989629387855529785e-01
3.721855173353105783e-04 3.451620286796241999e-04 9.992830753326416016e-01
6.715721195025880926e-19 3.898627958415527492e-18 1.000000000000000000e+00
6.207413934552064767e-23 7.542012095666338259e-22 1.000000000000000000e+00
1.234006121022909248e-23 1.789445135427377234e-22 1.000000000000000000e+00
2.182427239415897360e-22 2.951367298943739866e-21 1.000000000000000000e+00
2.282225948221954013e-19 2.134316852313158012e-18 1.000000000000000000e+00
1.396543369499864823e-14 7.256985946413677113e-14 1.000000000000000000e+00
8.237702187052775571e-10 2.202774851411959389e-09 1.000000000000000000e+00
5.438009225144924130e-07 9.732242460813722573e-07 1.000000000000000000e+00
1.359563952973985579e-06 2.174998371629044414e-06 1.000000000000000000e+00
4.598869338678923668e-07 7.155112484724668320e-07 1.000000000000000000e+00
1.176518651391234016e-07 1.946065992797230138e-07 1.000000000000000000e+00
8.886492537385493051e-07 1.369829874420247506e-06 1.000000000000000000e+00
4.247120523359626532e-04 4.407958476804196835e-04 9.991306066513061523e-01
7.382979674730449915e-05 7.455318700522184372e-05 9.998474121093750000e-01
2.997862846854104646e-09 4.823137000897759208e-09 1.000000000000000000e+00
3.276657290074860113e-17 1.615511926631338856e-16 1.000000000000000000e+00
1.928161340009571164e-22 2.072399444710567340e-21 1.000000000000000000e+00
1.046041629894911535e-23 1.495913274256004461e-22 1.000000000000000000e+00
5.136712591646034924e-23 7.062290254418826230e-22 1.000000000000000000e+00
7.177618073593667311e-20 6.606863709426019638e-19 1.000000000000000000e+00
1.888747311830818627e-15 1.034597381995450843e-14 1.000000000000000000e+00
1.272566549914699863e-07 2.571989057287282776e-07 1.000000000000000000e+00
4.554270999506115913e-04 4.784720658790320158e-04 9.990696310997009277e-01
1.573625777382403612e-04 1.473375450586900115e-04 9.996948838233947754e-01
5.769809074962495288e-09 8.458283851098258310e-09 1.000000000000000000e+00
1.550123233034573014e-17 1.132430507966490185e-16 1.000000000000000000e+00
3.081189217372659335e-17 2.351452929432991477e-16 1.000000000000000000e+00
1.866771253772542619e-15 1.166909010554256082e-14 1.000000000000000000e+00
2.504650133128283329e-13 1.207419797824571539e-12 1.000000000000000000e+00
7.461042894618685750e-11 2.580229918613952123e-10 1.000000000000000000e+00
1.253927308653146611e-07 2.661499536316114245e-07 1.000000000000000000e+00
5.680628237314522266e-05 7.386472861981019378e-05 9.998626708984375000e-01
5.606124759651720524e-04 5.306800012476742268e-04 9.989019632339477539e-01
3.007729901582933962e-06 3.684191824504523538e-06 1.000000000000000000e+00
1.503075956884800113e-13 5.413445299667918320e-13 1.000000000000000000e+00
8.936311744457400895e-18 5.897786517846756601e-17 1.000000000000000000e+00
1.387200240321268431e-19 1.132351632159180191e-18 1.000000000000000000e+00
2.904828148280790314e-18 1.964389180435420165e-17 1.000000000000000000e+00
1.151854439872821226e-14 4.623249821715004482e-14 1.000000000000000000e+00
3.453834951867441483e-18 2.288871951533026628e-17 1.000000000000000000e+00
5.180494529657982124e-24 7.933953408130945990e-23 1.000000000000000000e+00
1.777055005018278538e-25 3.277083211455958969e-24 1.000000000000000000e+00
5.780267349442167299e-26 1.143538980488007329e-24 1.000000000000000000e+00
1.628404891007309211e-25 3.045037409602482683e-24 1.000000000000000000e+00
6.463109293306001223e-25 1.126940656788865172e-23 1.000000000000000000e+00
3.126336231203202328e-23 4.394721636227676074e-22 1.000000000000000000e+00
6.077711618684902224e-19 5.269041240289279926e-18 1.000000000000000000e+00
5.452907548240959468e-13 2.247717203335275471e-12 1.000000000000000000e+00
3.463718201146548381e-10 9.841802928178822185e-10 1.000000000000000000e+00
